ddate,timestamp,calculated_vix,market_vix,dte1,dte2,f1,f2,k0_1,k0_2,sigma1,sigma2,r1,r2,call_volume,put_volume,put_call_volume_ratio,call_oi,put_oi,put_call_oi_ratio,avg_call_iv,avg_put_iv,put_call_iv_ratio,otm_put_iv_skew,vix_diff,calc_time
2018-10-24,2024-12-22 14:14:04.612387,25.273339962323742,25.229999542236328,30,37,2664.298669959917,2663.9475556958955,2665.0,2665.0,0.06051237279642855,0.05942823167405611,0.021879880076668568,0.021949117256051583,100662,253732,2.520633406846675,1067730,2248034,2.105433021456735,0.29714999999999997,0.29843249235474006,1.0043159762905607,1.4557955971209802,0.043340420087414344,1.3781845569610596
2018-10-25,2024-12-22 14:14:05.993443,24.369430238172598,24.219999313354492,29,36,2684.6994504976765,2685.8519214035177,2685.0,2685.0,0.05647465460756895,0.05521898986735458,0.021780965662345615,0.021879880076668568,202787,228443,1.1265169858028374,455726,805703,1.767954867617823,0.262155981416957,0.2490171893147503,0.9498817763714895,1.4272485965337807,0.14943092481810538,1.380857229232788
2018-10-26,2024-12-22 14:14:07.586190,24.176575082644124,24.15999984741211,28,35,2669.6493882947375,2669.3485902411358,2670.0,2670.0,0.055762557654527346,0.05458904161599657,0.021484193063803954,0.02156663431411973,42022,219524,5.224025510446909,467710,848856,1.8149195014004404,0.2850294186046512,0.28088104651162793,0.9854458107751423,1.4054451452973493,0.016575235232014762,1.5925369262695312
2018-10-29,2024-12-22 14:14:08.965982,24.816704592385523,24.700000762939453,25,32,2642.5461336721805,2642.2043894246003,2645.0,2640.0,0.059463307000441536,0.0579913009305946,0.02158312215639731,0.021609502421321213,37350,127711,3.4193038821954485,465814,821454,1.7634807025980328,0.26675820045558085,0.2878463553530752,1.0790534456353322,1.439845713271718,0.11670382944607027,1.3795959949493408
2018-10-30,2024-12-22 14:14:10.342550,23.509728900348488,23.350000381469727,24,31,2683.7981439174973,2683.5972413481177,2685.0,2685.0,0.053109076766551785,0.052263884908081655,0.021978789599203175,0.02199527404406901,166167,151598,0.9123231447880746,465926,781162,1.6765795426741585,0.23699123831775704,0.267919976635514,1.1305058302462971,1.3560248022400563,0.1597285188787616,1.3763587474822998
2018-10-31,2024-12-22 14:14:11.722426,21.293468774399457,21.229999542236328,30,37,2704.799619988548,2704.5489491328954,2705.0,2705.0,0.04295480328438866,0.043019596539706946,0.021879880076668568,0.02201835203862427,131678,191992,1.458041586293838,627584,993204,1.582583367326127,0.2601395696913003,0.2415167446211413,0.9284121785383972,1.39364323919887,0.06346923216312916,1.3796839714050293
2018-11-01,2024-12-22 14:14:13.343610,19.395970163902827,19.34000015258789,29,36,2736.70314215389,2736.3530847859047,2735.0,2735.0,0.03549126907938075,0.036368583716100605,0.021978789599203175,0.022117254713467566,110319,158365,1.4355188136223134,447607,712489,1.5917735870976102,0.20308111490329922,0.23943754266211603,1.1790241686240919,1.3174334195373252,0.05597001131493684,1.6209802627563477
2018-11-02,2024-12-22 14:14:14.731380,19.575212341658066,19.510000228881836,28,35,2722.996456213973,2722.7450379057764,2725.0,2725.0,0.035913405470618276,0.03708835306135457,0.021780965662345615,0.0219293354493795,68243,109349,1.6023474935158184,475248,771392,1.6231357101976231,0.20692149321266967,0.2383593891402715,1.1519315148924167,1.3341118521547481,0.06521211277622996,1.3875682353973389
2018-11-05,2024-12-22 14:14:16.100935,19.982875698903168,19.959999084472656,25,32,2738.046880373656,2737.795543532517,2740.0,2740.0,0.03698439393606472,0.038097746941964314,0.021879880076668568,0.021939226377173358,166920,221439,1.3266175413371675,489143,818401,1.6731323968655383,0.2259111111111111,0.24437025462962966,1.0817097637550006,1.3379617636671013,0.02287661443051192,1.3693578243255615
2018-11-06,2024-12-22 14:14:17.470154,19.94549401475341,19.90999984741211,24,31,2758.1471127668615,2757.996023001632,2760.0,2760.0,0.037036622069782796,0.03777383024601746,0.02217659397084105,0.0221963733320669,44019,51021,1.15906767532202,520283,894409,1.7190817305197363,0.24411335697399528,0.24518321513002364,1.0043826285021442,1.3457631527116767,0.03549416734130162,1.3690307140350342
2018-11-07,2024-12-22 14:14:19.085299,16.366640797707806,16.360000610351562,30,37,2815.0,2815.400946705862,2815.0,2815.0,0.025376867147481497,0.026444079349023635,0.02217659397084105,0.022315045391753968,221258,288213,1.302610527076987,640620,1001995,1.5641019637226437,0.2411146859903382,0.2259983574879227,0.937306479527252,1.326700241561362,0.006640187356243388,1.6149523258209229
2018-11-08,2024-12-22 14:14:20.455796,16.74867007832973,16.719999313354492,29,36,2807.795933683201,2808.0956545622867,2810.0,2810.0,0.02647230544332396,0.027078922186085326,0.021978789599203175,0.02213703466154547,111575,120144,1.0768003585032488,312133,438332,1.4043116235707214,0.19656640625000002,0.22797287946428574,1.1597753848861736,1.3282612041060395,0.028670764975238683,1.3703100681304932
2018-11-09,2024-12-22 14:14:21.797149,17.37658451139388,17.360000610351562,28,35,2777.6457981988874,2777.7951043609396,2780.0,2780.0,0.028352823139180017,0.029116236944575276,0.021978789599203175,0.022127144711959302,23833,77353,3.245625812948433,380655,545540,1.433161261509766,0.17243145434047352,0.22595727170236754,1.3104179429827514,1.35315875564653,0.016583901042316995,1.3411402702331543
2018-11-12,2024-12-22 14:14:23.158688,20.426317924045126,20.450000762939453,25,32,2727.303733659661,2727.64517094209,2725.0,2730.0,0.039812156680701385,0.03943727952265407,0.022201318141808826,0.02225571024210158,81738,90769,1.1104871663118745,334100,549898,1.6459084106554924,0.24817048406139317,0.23295112160566706,0.9386737608491705,1.442494050013553,0.023682838894327318,1.3613450527191162
2018-11-13,2024-12-22 14:14:24.751409,20.082530361579,20.020000457763672,24,31,2726.0015676316884,2726.302597346458,2725.0,2725.0,0.03872830924506961,0.038140009878784714,0.022275488820911963,0.022301859955068712,106183,203083,1.9125754593484834,380525,578711,1.5208225477958084,0.23819415971394517,0.23084958283671037,0.9691655879134269,1.4482237508567462,0.06252990381532797,1.592472791671753
2018-11-14,2024-12-22 14:14:26.137836,21.281014236676693,21.25,30,37,2697.795744220372,2698.546542307487,2700.0,2700.0,0.042904569499733945,0.04302847509521436,0.022275488820911963,0.022483152090163105,146324,282286,1.9291845493562232,2503483,3750539,1.4981284075026673,0.2667864161849711,0.26404053468208094,0.9897075662915822,1.3794401152406859,0.03101423667669323,1.3862371444702148
2018-11-15,2024-12-22 14:14:27.523606,19.945900144699223,19.979999542236328,29,36,2734.799631999943,2735.451020860112,2735.0,2735.0,0.03762910981809962,0.038262588372988945,0.021879880076668568,0.022117254713467566,165109,241173,1.4606896050487859,2317737,3469105,1.4967638692396936,0.2231477216238608,0.2572969345484673,1.1530341097641528,1.375564568361124,0.03409939753710489,1.385561227798462
2018-11-16,2024-12-22 14:14:28.893576,18.26019963795133,18.139999389648438,28,35,2741.352413800639,2742.204863062133,2740.0,2740.0,0.03133263856353437,0.03234515837779505,0.021978789599203175,0.022143627934099793,234511,272050,1.1600735146752177,2342386,3332748,1.4228005119566118,0.22985046968403075,0.23973851409052094,1.043019465742589,1.3755442734012466,0.12020024830289344,1.3697750568389893
2018-11-19,2024-12-22 14:14:30.481131,20.179665508100996,20.100000381469727,25,32,2695.701135064717,2696.553182289762,2695.0,2695.0,0.038848140337857814,0.03849324405372225,0.02217659397084105,0.022235931467692968,131789,246830,1.8729180735873252,2342689,3304388,1.4105107421428964,0.2591470301850049,0.2511076923076923,0.968977696284718,1.3747274652471335,0.07966512663126935,1.5873689651489258
2018-11-20,2024-12-22 14:14:31.856353,22.568736459160963,22.479999542236328,24,31,2639.348985566735,2640.3005970818685,2640.0,2640.0,0.04928203755387005,0.048119385418749765,0.02217659397084105,0.02221615249768248,238619,284131,1.1907308303194633,2354628,3643352,1.547315329640181,0.28611669921875,0.26697207031250003,0.9330880407941062,1.4448056557380538,0.08873691692463481,1.375030517578125
2018-11-21,2024-12-22 14:14:33.257459,21.005078166978603,20.799999237060547,30,37,2648.547182589951,2650.451077801969,2650.0,2650.0,0.0417991555706098,0.04046593004983513,0.022374378781128735,0.022582031783260924,177637,360146,2.027426718532738,2449729,3736315,1.5251952358811933,0.27344164648910413,0.2708522195318806,0.9905302393016174,1.3270924709397005,0.20507892991805576,1.4009170532226562
2018-11-23,2024-12-22 14:14:34.624094,21.699004413029442,21.520000457763672,28,35,2629.298725852026,2630.551246726567,2630.0,2630.0,0.045361160361522844,0.043080143489421,0.022374378781128735,0.022539184516461835,60980,143908,2.359921285667432,2153471,3458302,1.6059199311251464,0.26856966192170817,0.25156645907473313,0.9366897857140256,1.4232612287094397,0.1790039552657703,1.3664135932922363
2018-11-26,2024-12-22 14:14:36.229466,19.028580442664893,18.899999618530273,25,32,2668.9983877974396,2670.651341241951,2670.0,2670.0,0.03554265629451344,0.034024564059650445,0.022275488820911963,0.022348008603162505,193643,338589,1.7485217642775623,2540847,3701639,1.456852380328292,0.24380190082644626,0.2428380991735537,0.9960467836812369,1.3881760809509691,0.12858082413461958,1.605180025100708
2018-11-27,2024-12-22 14:14:37.611674,19.04072810709869,19.020000457763672,24,31,2683.948320724802,2685.4008237745697,2685.0,2685.0,0.03592462910658004,0.03418979576767907,0.022967615882571304,0.022987387422428573,125228,228397,1.823849298878845,2650756,3829646,1.444737274950995,0.17597463054187193,0.2517576354679803,1.4306473307700813,1.3155714862471009,0.020727649335018583,1.3820164203643799
2018-11-28,2024-12-22 14:14:38.997602,18.51055913669189,18.489999771118164,30,37,2743.6473072754147,2744.248161931166,2745.0,2745.0,0.03246070732607062,0.032783963507672806,0.022967615882571304,0.02310601255715226,193475,263382,1.3613231683680063,2826495,3795241,1.34273756012305,0.2091502766251729,0.25176728907330564,1.2037626396474173,1.2913449512687345,0.02055936557372462,1.3857414722442627
2018-11-29,2024-12-22 14:14:40.374260,18.821433069158044,18.790000915527344,29,36,2745.601158937381,2746.102617032745,2745.0,2745.0,0.03349182311796361,0.0338940994143561,0.022967615882571304,0.0230269299157817,29343,50623,1.7252155539651706,483934,632608,1.30721957952944,0.24455520504731862,0.24146214511041011,0.9873523038026935,1.2723280777475152,0.031432153630699844,1.376465082168579
2018-11-30,2024-12-22 14:14:41.969841,18.069319475187704,18.06999969482422,28,35,2765.5510276847717,2766.1025445538535,2765.0,2765.0,0.030909508369046938,0.030976309420214402,0.022967615882571304,0.023000568340413835,128740,159823,1.2414401118533478,490372,666598,1.359372068552038,0.2176450267379679,0.23627989304812833,1.0856204554243996,1.2744990874156892,0.0006802196365143232,1.5953936576843262
2018-12-03,2024-12-22 14:14:43.347303,16.456332488409377,16.440000534057617,25,32,2792.404013215594,2792.8955592816487,2790.0,2795.0,0.025447834374253468,0.025721647277567032,0.02286875525132639,0.022901709338045584,55037,75698,1.375402002289369,521707,651751,1.249266350652761,0.23535898815931108,0.22366953713670612,0.9503335261847211,1.330562228663567,0.016331954351759492,1.3772614002227783
2018-12-04,2024-12-22 14:14:44.727141,20.77783541870841,20.739999771118164,24,31,2702.9966836971594,2703.4467258903755,2705.0,2705.0,0.04237931808551279,0.0407058750385924,0.023560677071062384,0.023577148482868602,121423,115258,0.9492270821837708,477190,708810,1.485383180703703,0.23396928176795584,0.23918408839779007,1.0222884243197623,1.4015779117279799,0.03783564759024571,1.3796606063842773
2018-12-06,2024-12-22 14:14:46.094547,21.210256175372223,21.190000534057617,29,36,2693.2465469565104,2693.7469545266104,2695.0,2695.0,0.04242678598429061,0.04356227486054211,0.023461845751397384,0.023580442748951377,87271,155060,1.7767643317940667,476119,679645,1.4274687630613354,0.2129075723830735,0.24604855233853004,1.1556590006851786,1.3708447205585947,0.020255641314605555,1.3669729232788086
2018-12-07,2024-12-22 14:14:47.696912,23.381636160478696,23.229999542236328,28,35,2636.4527210231113,2637.004666275052,2635.0,2635.0,0.05134024615390564,0.05270794437543318,0.023066471627346173,0.023198271686703884,55189,159912,2.897533928862636,451890,755415,1.67167894841665,0.2558830102622577,0.24572725199543902,0.9603109317167642,1.4291143944738152,0.1516366182423674,1.6021814346313477
2018-12-10,2024-12-22 14:14:49.077854,22.65317969089993,22.639999389648438,25,32,2644.549241010895,2645.2004268242736,2645.0,2645.0,0.04747489989946642,0.04897724489683572,0.023066471627346173,0.0231126026361179,37932,137396,3.6221659812295686,155676,493415,3.1694994732649864,0.2704252656434475,0.2546589138134593,0.9416979334661135,1.3882089133163307,0.0131803012514915,1.3807594776153564
2018-12-11,2024-12-22 14:14:50.452103,21.841032797965976,21.760000228881836,24,31,2642.203510076324,2642.7955264566904,2640.0,2645.0,0.04301583320619278,0.04547740783176558,0.02267101932749134,0.022697385246904102,12289,63140,5.13792822849703,138617,543214,3.918812266893671,0.22802048780487805,0.24843329268292685,1.0895218016352832,1.370779798705207,0.08103256908414025,1.3740546703338623
2018-12-12,2024-12-22 14:14:51.843074,21.50095797587969,21.459999084472656,30,37,2653.6473188773425,2654.3985431926553,2655.0,2655.0,0.04379600784131474,0.045340251991546066,0.02286875525132639,0.023053291143688277,142469,170715,1.1982606742519426,993777,1856963,1.8685912433071001,0.26985597295266717,0.2643414725770098,0.9795650238335669,1.3395279981844095,0.04095889140703335,1.390777826309204
2018-12-13,2024-12-22 14:14:53.457254,20.74071909511386,20.649999618530273,29,36,2646.1021704844793,2646.653984385952,2645.0,2645.0,0.040440820722089973,0.04258803308834615,0.023461845751397384,0.023540911197831114,56430,98035,1.7372851320219742,935285,1651805,1.7660980342890136,0.2088307558644657,0.25917645525629884,1.241083738759765,1.3555702785353165,0.09071947658358681,1.6139907836914062
2018-12-14,2024-12-22 14:14:54.837555,21.713569427816772,21.6299991607666,28,35,2603.8478049214973,2604.4988160147223,2605.0,2605.0,0.043947168437744565,0.046121332613139415,0.023461845751397384,0.023544205523602004,154021,204441,1.3273579576810954,924841,1706745,1.8454469470968524,0.266800086281277,0.25284831751509923,0.9477070305312084,1.4761063220351938,0.08357026705017034,1.3801100254058838
2018-12-17,2024-12-22 14:14:56.207926,24.58283190474386,24.520000457763672,25,32,2554.198627538101,2554.7494579422237,2555.0,2555.0,0.05791154722369954,0.05704165699998478,0.023461845751397384,0.023481612406039618,131701,203293,1.5435949613138853,991686,1803466,1.8185857216901318,0.28370958296362025,0.2724089618456078,0.9601683489152303,1.590898044823683,0.06283144698018717,1.3701860904693604
2018-12-18,2024-12-22 14:14:57.595418,25.749249834652883,25.579999923706055,24,31,2537.0032884571215,2537.154502756729,2535.0,2535.0,0.0630446038498383,0.06278243048902524,0.023363009547675697,0.023376187990379126,185532,228175,1.2298417523661687,1025005,1831680,1.7869961609943366,0.26114918594687236,0.30069957155098537,1.1514474780409962,1.3913870645222508,0.16924991094682795,1.3872957229614258
2018-12-19,2024-12-22 14:14:59.213805,25.60849668594742,25.579999923706055,30,37,2505.300603483836,2506.2029854168436,2505.0,2505.0,0.06266389831588715,0.05949106337040475,0.023363009547675697,0.023455256823102927,127673,440566,3.450737430780196,0,0,0.0,0.29364266862170085,0.294033211143695,1.0013299924150236,1.4058179613525144,0.028496762241363882,1.6181983947753906
2018-12-20,2024-12-22 14:15:00.592032,28.487252930001812,28.3799991607666,29,36,2486.0020051981064,2487.794532016557,2485.0,2490.0,0.07833425503828471,0.07316244442961035,0.02405476042543684,0.02405476042543684,134090,356101,2.6556864792303676,1058598,1847880,1.745591811055755,0.3141889337641357,0.2945237479806139,0.9374096803858643,1.5682526538837633,0.10725376923521068,1.3780272006988525
2018-12-21,2024-12-22 14:15:01.989717,30.27598821516273,30.110000610351562,28,35,2413.146427295327,2413.9975889095062,2415.0,2415.0,0.08889994199064763,0.08431234527269628,0.023955953518813775,0.02397242167557433,196516,353176,1.797186997496387,1024039,1886422,1.8421388247908528,0.28628031746031746,0.34207642857142856,1.1949002697988318,1.4411678443882823,0.1659876048111677,1.3974969387054443
2018-12-24,2024-12-22 14:15:03.382311,36.31071185713967,36.06999969482422,25,32,2343.547475418763,2344.0980003604236,2345.0,2345.0,0.13492679087322482,0.1221672091415903,0.02405476042543684,0.024061347378987352,233431,269427,1.1542040260291049,0,0,0.0,0.36622525252525256,0.3676149961149961,1.0037947781595091,1.4522959586470945,0.24071216231545378,1.392401933670044
2018-12-26,2024-12-22 14:15:05.008970,30.47774610301638,30.40999984741211,30,37,2470.901872478535,2471.052673215759,2470.0,2470.0,0.08800039018609865,0.08307892382131753,0.023955953518813775,0.024002064016035652,215891,385939,1.7876567341853065,1349557,2272130,1.6836117333317526,0.33642284057971017,0.31469878260869566,0.9354263285644325,1.4500894878775383,0.06774625560426983,1.6264634132385254
2018-12-27,2024-12-22 14:15:06.388570,30.156811377384695,29.959999084472656,29,36,2494.54908586959,2494.498749099465,2495.0,2495.0,0.08692571660459622,0.08240089025385762,0.024153562450898836,0.024212841323418968,86310,114179,1.3228942185146564,302871,547777,1.808614888847067,0.3415222881355932,0.3355962711864407,0.9826482277876993,1.2595974615534993,0.19681229291203906,1.3794021606445312
2018-12-28,2024-12-22 14:15:07.763063,28.307488641724177,28.34000015258789,28,35,2488.4971006385886,2488.3961555219666,2490.0,2490.0,0.07667625582034242,0.07437201223469199,0.023758325060155117,0.023890079535737456,80362,112034,1.394116622284164,270710,549689,2.03054560230505,0.28520099750623445,0.32884422277639236,1.1530262013519215,1.3278187306040572,0.03251151086371351,1.3743093013763428
2018-12-31,2024-12-22 14:15:09.173280,25.443345235738807,25.420000076293945,25,32,2510.0,2509.749439977901,2510.0,2510.0,0.061566287782167294,0.0612540879451639,0.024252359595681148,0.024258945898476655,53039,106080,2.0000377081015857,305199,586007,1.9200816516436816,0.2896940226171244,0.3068815024232633,1.0593297702550626,1.3283059197802223,0.023345159444861707,1.410019874572754
